EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
751,50.0,Yes,Travel_Rarely,Research & Development,1,3,Human Resources,1.0,Female,4,3.0,Manufacturing Director,11631.0,Divorced,2.0,No,15,3,3,31,2,3,7,0
752,46.0,No,Travel_Rarely,Sales,1,3,Medical,4.0,Female,4,4.0,Manager,7385.0,Married,3.0,No,12,3,0,25,1,3,2,1
753,50.0,No,Travel_Rarely,Research & Development,1,3,Human Resources,2.0,Female,2,4.0,Laboratory Technician,8110.0,Single,2.0,No,11,3,0,28,4,3,5,0
754,39.0,Yes,Travel_Rarely,Sales,17,2,Human Resources,4.0,Male,1,1.0,Manager,6012.0,Single,6.0,No,19,3,0,14,2,2,2,2
755,30.0,No,Travel_Frequently,Sales,3,2,Marketing,1.0,Female,1,3.0,Sales Executive,4275.0,Married,4.0,No,12,4,2,9,3,2,1,1
756,38.0,No,Travel_Rarely,Sales,1,4,Medical,3.0,F,4,4.0,Sales Executive,5545.0,Married,5.0,No,12,3,0,13,2,4, 3 ,0
757,42.0,No,Travel_Rarely,Sales,10,2,Technical Degree,1.0,Female,4,1.0,Sales Representative,9091.0,Married,0.0,No,15,3,3,20,2,4,13,2
758,34.0,Yes,Travel_Frequently,Research & Development,1,5,Human Resources,2.0,Male,2,4.0,Manager,6879.0,Single,2.0,Yes,17,3,1,10,1,3,1,0
759,49.0,No,Travel_Rarely,Sales,7,4,Technical Degree,3.0,Female,3,2.0,Manager,6044.0,Divorced,3.0,No,13,3,0,28,3,1,2,1
760,46.0,No,Travel_Frequently,Sales,2,4,Other,4.0,Female,3,1.0,Sales Executive,8306.0,Married,2.0,No,11,3,2,25,4,3,0,0
761,40.0,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1.0,Female,1,1.0,Manager,6473.0,Divorced,9.0,No,14,3,2,15,3,3,0,0
762,47.0,Yes,Travel_Rarely,Sales,7,2,Other,1.0,Female,1,1.0,Sales Executive,8848.0,Married,4.0,No,16,3,0,27,2,2,4,1
763,34.0,No,Travel_Frequently, Research & Development,1,4,Medical,4.0,Female,1,2.0,Manager,9470.0,Divorced,1.0,No,21,3,1,11,4,1,11,3
764,34.0,No,Travel_Frequently,Research & Development,29,4,Technical Degree,2.0,Male,2,3.0,Research Scientist,8663.0,Single,2.0,No,11,4,0,12,6,1,0,0
765,34.0,No,Travel_Rarely,Research & Development,10,3,Human Resources,4.0,Male,4,4.0,Manager,9735.0,Married,3.0,No,11,3,2,8,5,1,8,5
766,22.0,No,Non-Travel,Sales,6,4,Life Sciences,1.0,Female,1,3.0,Sales Executive,5973.0,Married,0.0,No,11,3,3,0,3,1,0,0
767,24.0,Yes,Travel_Rarely,Research & Development,6,3,Medical,1.0,Female,4,4.0,Manager,7029.0,Single,3.0,Yes,11,4,0,2,3,2,2,0
768,48.0,No,Travel_Rarely,Sales,3,2,Medical,4.0,Female,3,1.0,Sales Executive,6722.0,Married,0.0,No,14,3,2,28,1,4,0,0
769,,No,Travel_Rarely,Research & Development,29,4,Marketing,4.0,Female,1,1.0,Manufacturing Director,7450.0,Married,2.0,No,15,3,1,33,4,2,6,0
770,44.0,Yes,Travel_Rarely,Research & Development,20,3,Human Resources,1.0,Female,2,4.0,Manufacturing Director,11757.0,Married,3.0,YES,18,3,0,19,6,4,0,0
771,43.0,Yes,Non-Travel,R&D,29,4,Technical Degree,3.0,MALE,1,3.0,Research Scientist,5180.0,Married,0.0,Yes,12,3,0,21,4,1,0,0
772,48.0,No,Travel_Rarely,Research & Development,23,4,Marketing,3.0,Female,3,4.0,Manufacturing Director,11377.0,Single,5.0,no,14,3,3,24,3,1,3,0
773,30.0,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2.0,Female,2,1.0,Laboratory Technician,8077.0,Divorced,6.0,No,16,3,0,10,6,2,5,0
774,39.0,No,Travel_Rarely,Research & Development,23,4,Marketing,2.0,Male,2,4.0,Healthcare Representative,8080.0,Single,3.0,no,12,3,1,22,2,2,1,1
775,-38.0,No,Travel_Rarely,Research & Development,3,3,Medical,1.0,Male,2,3.0,Manufacturing Director,8907.0,Divorced,2.0,No,20,3,0,17,1,2,8,8
776,44.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3.0,Male,4,4.0,Manager,6576.0,Single,4.0,Yes,18,3,1,21,2,3,0,0
777,28.0,No,Travel_Rarely,Sales,15,2,Life Sciences,3.0,Male,2,2.0,Sales Executive,11006.0,Divorced,2.0,N,11,3,2,7,3,3,7,4
778,44.0,No,Travel_Frequently,Research & Development,4,2,Other,1.0,Male,4,1.0,Laboratory Technician,9272.0,Divorced,4.0,No,11,3,3,20,4,2,10,3
779,35.0,No,Travel_Rarely,Research & Development,4,3,Marketing,2.0,Female,3,3.0,Manager,4587.0,Single,3.0,Yes,18,3,0,13,3,4,1,1
780,50.0,Yes,Travel_Rarely,Research & Development,2,1,Other,2.0,Female,3,,Research Director,4036.0,Single,0.0,No,11,3,1,29,2,3,1,0
781,25.0,Yes,Travel_Rarely,Research & Development,21,1,Medical,2.0,Male,1,3.0,Healthcare Representative,8082.0,Single,6.0,Yes,16,3,0,2,3,2,2,0
782,31.0,No,Travel_Rarely,Research & Development,1,4,Human Resources,3.0,Male,3,1.0,Manager,8214.0,Single,3.0,No,19,3,2,7,2,2,7,0
783,44.0,No,Travel_Rarely, Research & Development,20,4,Other,1.0,Male,1,3.0,Research Director,9622.0,Single,2.0,No,11,4,0,22,2,4,12,3
784,40.0,No,Travel_Frequently, Sales,12,3,Life Sciences,3.0,Male,3,1.0,Manager,7027.0,Married,6.0,No,15,3,2,20,5,2,1,1
785,157.0,No,Travel_Rarely,Research & Development,14,1,Life Sciences,1.0,Male,3,1.0,Manufacturing Director,7813.0,Married,4.0,Yes,16,3,2,7,2,3,7,0
786,26.0,No,Non-Travel,Research & Development,2,3,Technical Degree,2.0,Male,2,1.0,Research Director,8602.0,Married,3.0,No,12,3,0,6,1,1,6,0
787,39.0,No,Travel_Rarely,Sales,7,4,Marketing,3.0,male,1,3.0,Sales Executive,7951.0,Married,2.0,No,14,4,1,17,0,3,0,0
788,33.0,No,Travel_Rarely,Research & Development,1,3,Marketing,3.0,Female,2,2.0,Research Scientist,8051.0,Single,2.0,Yes,18,3,0,10,3,1,1,1
789,38.0,No,Non-Travel,Human Resources,22,3,Human Resources,3.0,Female,3,2.0,Human Resources,9347.0,Single,4.0,No,14,3,1,17,1,2,15,0
790,41.0,No,Travel_Rarely,Sales,9,5,Marketing,3.0,Male,3,3.0,Sales Representative,9095.0,Single,2.0,No,23,3,0,16,6,2,1,1
791,-36.0,No,Travel_Frequently,Research & Development,5,2,Medical,3.0,Male,4,2.0,Research Director,7368.0,Married,1.0,NO,11,3,0,16,6,3,5,4
792,34.0,No,Travel_Rarely,Research & Development,2,4,Marketing,1.0,Male,3,2.0,Research Scientist,7216.0,Married,2.0,No,20,3,0,10,1,4,0,0
793,39.0,No,Travel_Rarely,Research & Development,13,3,Technical Degree,3.0,Male,4,3.0,Manager,7026.0,Divorced,7.0,Yes,24,3,2,17,5,2,3,2
794,30.0,No,Travel_Rarely,Research & Development,12,3,Other,1.0,Female,4,2.0,Research Director,8288.0,Married,4.0,Yes,11,4,1,6,2,2,2,2
795,28.0,No,Travel_Rarely,Human Resources,6,4,Other,2.0,Male,3,3.0,Manager,5576.0,Married,1.0,No,15,3,1,2,1,4,2,0
796,31.0,No,Travel_Rarely,Sales,1,3,Marketing,4.0,Male,3,1.0,Sales Representative,5127.0,Married,1.0,No,17,3,3,8,5,2,2,2
797,44.0,No,Travel_Rarely,Sales,28,4,Other,1.0,Male,2,4.0,Manager,8709.0,Married,3.0,NO,18,3,2,24,3,1,9,0
798,35.0,No,Travel_Rarely,Research & Development,4,3,Other,4.0,Female,3,2.0,Research Director,7216.0,Married,0.0,No,11,3,1,13,1,3,2,2
799,29.0,No,Travel_Rarely,Research & Development,9,4,Other,,Male,3,3.0,Manager,7310.0,Single,3.0,Yes,11,3,0,5,1,3,0,0
800,39.0,No,Travel_Rarely,Research & Development,29,1,Marketing,2.0,Female,3,1.0,Manager,6348.0,Divorced,7.0,No,14,3,0,18,3,4,1,1
801,50.0,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1.0,Female,4,2.0,Research Director,10140.0,Married,1.0,Yes,13,4,0,27,3,1,6,0
802,46.0,No,Non-Travel,Research & Development,7,1,Marketing,3.0,Male,1,4.0,Research Director,5457.0,Married,4.0,No,15,3,3,22,1,1,2,0
803,40.0,No,Travel_Rarely,SALES,1,3,Life Sciences,,Female,4,3.0,Sales Executive,4802.0,Single,1.0,No,12,3,1,17,1,2,0,0
804,41.0,No,Travel_Rarely,Research & Development,11,3,Other,4.0,Male,3,4.0,Manufacturing Director,7184.0,Single,1.0,No,14,3,1,16,2,4,1,0
805,27.0,No,Travel_Rarely,Human Resources,29,1,Other,1.0,FEMALE,3,1.0,Manager,4376.0,Married,5.0,NO,11,3,2,4,3,4,3,0
806,49.0,No,Travel_Rarely,Research & Development,1,3,Human Resources,2.0,male,1,2.0,Healthcare Representative,,Divorced,2.0,No,11,3,0,25,3,4,0,0
807,24.0,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1.0,Male,2,3.0,Healthcare Representative,5356.0,Divorced,2.0,Yes,17,3,2,0,2,4,0,0
808,42.0,Yes,Travel_Rarely,Sales,18,1,Marketing,1.0,Female,2,1.0,Sales Executive,7508.0,Single,5.0,No,12,4,0,20,3,1,6,6
809,31.0,No,Travel_Rarely,Sales,20,3,Human Resources,1.0,Male,1,3.0,Manager,7709.0,Divorced,1.0,No,12,3,2,7,2,3,3,3
810,30.0,No,Travel_Rarely,Research & Development,2,3,Technical Degree,3.0,Male,3,1.0,Research Scientist,9912.0,Married,,No,22,3,0,9,1,1,6,3
811,41.0,Yes,Travel_Rarely,Research & Development,1,3,Marketing,3.0,Male,2,1.0,Manager,7149.0,Married,3.0,Yes,20,3,2,16,2,1,5,0
812,36.0,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1.0,Female,2,3.0,Healthcare Representative,9296.0,Divorced,4.0,Yes,11,3,0,13,4,4,0,0
813,49.0,No,Travel_Rarely,Sales,2,1,Medical,3.0,Male,4,4.0,Manager,7599.0,Married,3.0,Yes,18,3,0,29,4,1,1,1
814,38.0,No,Travel_Rarely,Sales,9,4,Technical Degree,1.0,Male,2,2.0,Sales Representative,6073.0,Married,4.0,Yes,16,3,2,13,5,4,2,2
815,35.0,No,Non-Travel,Research & Development,29,3,Life Sciences,1.0,Male,3,1.0,Research Director,10420.0,Single,2.0,No,17,3,0,14,2,3,6,1
816,30.0,No,Travel_Rarely,Research & Development,10,1,Life Sciences,2.0,Female,1,1.0,Laboratory Technician,7065.0,Married,0.0,No,11,3,1,8,1,4,8,0
817,25.0,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1.0,Male,3,2.0,Laboratory Technician,8803.0,Married,4.0,No,14,3,3,3,2,2,3,1
818,29.0,No,Non-Travel,Sales,1,3,Medical,3.0,Female,2,1.0,Sales Representative,6262.0,Single,3.0,Yes,12,3,0,8,4,1,0,0
819,41.0,No,Travel_Rarely,Research & Development,2,2,Other,1.0,Female,2,3.0,Healthcare Representative,9088.0,Single,2.0,No,12,4,0,15,2,2,9,6
820,35.0,No,Travel_Rarely,R&D,1,4,Technical Degree,,M,1,2.0,Manager,9335.0,Married,2.0,No,16,3,3,9,5,1,4,1
821,25.0,No,Travel_Rarely,Research & Development,1,4,Human Resources,3.0,Female,1,3.0,Research Scientist,3848.0,Single,,No,11,3,2,1,2,1,1,1
822,27.0,No,Travel_Frequently,Research & Development,1,5,Life Sciences,2.0,Female,2,2.0,Research Director,3745.0,Divorced,5.0,No,14,3,0,5,4,2,4,0
823,31.0,Yes,Travel_Rarely,Sales ,6,3,Life Sciences,3.0,F,4,3.0,Manager,6389.0,Married,7.0,No,22,3,0,11,4,1,5,0
824,29.0,No,Travel_Rarely,Research & Development,2,3,Marketing,2.0,Male,4,3.0,Research Scientist,5752.0,Married,,No,11,3,1,3,3,2,0,0
825,34.0,No,Travel_Rarely,Research & Development,1,3,Other,1.0,Female,3,4.0,Research Director,10156.0,Single,4.0,No,16,3,1,13,6,1,3,2
826,49.0,No,Travel_Frequently,research & development,1,3,Other,3.0,Male,3,4.0,Healthcare Representative,6043.0,Married,2.0,No,22,3,0,28,3,3,2,0
827,42.0,No,Non-Travel,Sales,4,1,Other,4.0,Female,3,4.0,Sales Representative,4192.0,Divorced,2.0,No,11,3,0,19,1,2,2,2
828,41.0,No,Travel_Frequently,Research & Development,4,3,Life Sciences,4.0,Female,2,1.0,Research Director,6963.0,Single,5.0,No,11,3,1,22,5,4,1,0
829,23.0,No,Travel_Rarely,,11,3,Marketing,3.0,Female,3,4.0,Sales Executive,6014.0,Married,1.0,Yes,16,3,0,0,3,4,0,0
830,34.0,No,Travel_Frequently,Research & Development,4,3,Other,1.0,Male,1,1.0,Healthcare Representative,8858.0,Single,3.0,No,11,4,2,14,2,4,6,6
831,57.0,No,Travel_Frequently,Research & Development,6,3,Marketing,3.0,Male,1,1.0,Laboratory Technician,4706.0,Married,2.0,No,14,3,0,32,6,3,3,3
832,45.0,No,Travel_Rarely,Sales,28,1,Life Sciences,2.0,Female,1,1.0,Manager,7387.0,Married,4.0,No,15,3,1,18,3,2,2,2
833,36.0,No,Travel_Rarely,Research & Development,2,3,Human Resources,1.0,Male,3,4.0,Healthcare Representative,,Married,2.0,No,16,3,2,14,3,3,0,0
834,52.0,No,Non-Travel,Research & Development,5,1,Human Resources,4.0,Male,3,2.0,Manager,7321.0,Single,4.0,No,13,3,3,29,1,4,0,0
835,43.0,No,Travel_Rarely,Research & Development,1,3,Human Resources,1.0,Female,3,1.0,Manager,5720.0,Married,4.0,No,11,3,2,19,2,1,0,0
836,18.0,No,Travel_Rarely,Research & Development,10,3,Human Resources,3.0,F,2,4.0,Manufacturing Director,8780.0,Single,2.0,No,20,3,0,0,4,2,0,0
837,37.0,No,Travel_Rarely,Research & Development,15,3,Human Resources,3.0,Female,1,3.0,Manufacturing Director,6485.0,Single,2.0,Yes,17,3,2,20,2,4,4,0
838,25.0,Yes,Travel_Rarely,Sales,1,4,Life Sciences,4.0,Male,4,4.0,Sales Representative,4919.0,Married,4.0,Yes,11,3,1,2,1,1,2,0
839,45.0,No,Travel_Rarely,Sales,17,3,Technical Degree,2.0,Female,1,1.0,Manager,6781.0,Married,3.0,No,11,3,0,25,6,3,4,2
840,60.0,No,Non-Travel,Research & Development,3,1,Other,3.0,Male,2,4.0,Research Director,11626.0,Married,1.0,Yes,15,3,1,35,4,3,16,0
841,20.0,No,Non-Travel,Research & Development,1,4,Other,2.0,Male,3,3.0,Manager,7122.0,Single,3.0,No,17,3,0,1,5,3,1,0
842,52.0,Yes,Travel_Frequently,Research & Development,13,3,Medical,4.0,Female,2,3.0,Healthcare Representative,4991.0,Married,3.0,Yes,14,3,0,30,2,1,1,1
843,30.0,No,Travel_Rarely,Research & Development,11,3,Technical Degree,3.0,Female,4,3.0,Healthcare Representative,8443.0,Divorced,2.0,No,11,3,1,7,3,3,0,0
844,31.0,No,Travel_Rarely,Sales,1,5,Human Resources,4.0,Male,4,2.0,Sales Representative,6391.0,Single,3.0,No,11,3,0,6,5,3,6,2
845,34.0,No,Travel_Rarely,Research & Development,2,4,Marketing,3.0,Female,1,2.0,Manager,7663.0,Single,2.0,Yes,15,3,0,14,3,1,5,4
846,32.0,No,Travel_Rarely,Research & Development,4,5,Technical Degree,1.0,female,2,2.0,Laboratory Technician,9706.0,Single,2.0,N,12,3,0,8,5,3,6,0
847,26.0,No,Travel_Rarely,Sales,1,4,Other,2.0,Male,1,4.0,Sales Representative,10608.0,Divorced,1.0,Yes,11,4,1,6,4,4,4,0
848,33.0,No,Travel_Rarely,Research & Development,27,4,Other,3.0,Male,3,1.0,Manager,-6643.0,Divorced,0.0,No,15,4,1,9,5,3,2,0
849,35.0,No,Travel_Frequently,Research & Development,6,1,Marketing,4.0,Male,1,3.0,Laboratory Technician,,Divorced,1.0,No,11,3,1,14,6,1,14,9
850,30.0,No,Travel_Frequently,Sales,5,2,Human Resources,2.0,Male,4,3.0,Manager,6962.0,Married,2.0,No,11,4,1,9,3,4,8,1
851,39.0,No,Travel_Rarely,Sales,8,3,Other,,Female,4,2.0,Sales Representative,8929.0,Single,4.0,No,11,3,3,16,5,4,13,3
852,18.0,No,Travel_Rarely,Research & Development,24,2,Medical,1.0,Male,2,4.0,Research Scientist,6269.0,Married,4.0,No,21,4,1,0,1,1,0,0
853,38.0,No,Non-Travel,Sales,18,2,Other,4.0,Female,1,1.0,Manager,9688.0,Married,2.0,yes,11,3,1,17,3,3,8,1
854,60.0,Yes,Travel_Rarely,Sales,2,3,Technical Degree,1.0,Female,2,1.0,Sales Representative,4667.0,Married,4.0,Yes,15,3,0,35,4,4,0,0
855,27.0,No,Non-Travel,Sales,11,1,Human Resources,3.0,Male,2,1.0,Sales Representative,6217.0,Single,1.0,No,11,3,1,6,4,3,6,0
856,38.0,No,Travel_Frequently,Research & Development,1,4,Human Resources,1.0,Male,1,2.0,Research Director,7445.0,Married,1.0,No,17,4,2,16,2,1,8,0
857,44.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,2.0,Male,3,4.0,Manager,6432.0,Married,5.0,No,18,3,2,23,6,4,5,5
858,38.0,No,Non-Travel,Research & Development,1,2,Life Sciences,3.0,Female,1,4.0,Manufacturing Director,13393.0,Married,2.0,No,13,4,1,15,3,2,15,1
859,34.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2.0,Female,2,2.0,Laboratory Technician,8279.0,Married,3.0,Yes,20,3,0,14,4,1,0,0
860,34.0,No,Travel_Frequently,Sales,1,4,Medical,2.0,Female,4,1.0,Sales Executive,7168.0,Single,5.0,No,14,3,0,10,5,4, 0 ,0
861,39.0,Yes,Travel_Frequently,Research & Development,5,2,Other,4.0,male,2,4.0,Healthcare Representative,6715.0,Divorced,1.0,No,19,3,3,19,3,3,2,2
862,32.0,No,Travel_Rarely,Sales,9,2,Medical,4.0,Female,3,4.0,Manager,7366.0,Married,1.0,No,16,3,1,7,2,4,7,1
863,40.0,No,Travel_Rarely,Research & Development,4,3,Medical,4.0,Female,2,3.0,Laboratory Technician,9278.0,Single,1.0,yes,14,3,2,17,2,2,14,5
864,18.0,No,Travel_Rarely,Human Resources,10,3,Human Resources,1.0,Male,3,1.0,Human Resources,9069.0,Married,4.0,No,15,3,1,0,4,2, 0 ,0
865,37.0,No,Travel_Rarely,Research & Development,9,4,Marketing,3.0,Female,2,3.0,Manager,11291.0,Married,5.0,No,11,3,1,17,1,1, 11 ,0
866,37.0,No,Travel_Rarely,Research & Development,1,5,Human Resources,2.0,Male,2,4.0,Manufacturing Director,8330.0,Single,2.0,No,16,4,1,13,3,3,1,0
867,41.0,No,Travel_Rarely,Sales,29,3,Life Sciences,4.0,Male,3,1.0,Sales Executive,8539.0,Divorced,2.0,No,14,3,3,18,6,3,5,5
868,51.0,No,Non-Travel,Research & Development,18,4,Life Sciences,1.0,Female,1,2.0,Manufacturing Director,9032.0,Married,1.0,No,17,3,3,30,0,2,3,1
869,33.0,No,Travel_Rarely,,6,3,Technical Degree,4.0,Female,2,3.0,Sales Executive,5939.0,Single,1.0,Yes,17,3,0,10,5,3,3,3
870,42.0,Yes,Travel_Rarely,Sales,2,4,Human Resources,3.0,Female,4,3.0,Manager,6526.0,Married,3.0,No,11,3,0,20,4,3,4,4
871,31.0,No,Travel_Rarely,Research & Development,9,3,Marketing,2.0,Male,2,,Manager,8582.0,Divorced,2.0,No,11,3,3,11,4,3,0,0
872,34.0,No,Travel_Rarely,Research & Development,10,1,Other,2.0,Female,1,3.0,Research Director,5321.0,Married,2.0,no,23,3,0,13,1,2,5,1
873,41.0,No,Travel_Rarely,Sales,1,2,Other,1.0,Male,2,4.0,Sales Executive,7850.0,Married,,No,21,3,1,18,2,3,4,0
874,28.0,No,Travel_Rarely,Human Resources,2,3,Other,3.0,Male,3,1.0,Manager,7420.0,Single,1.0,Yes,18,3,0,6,4,1,6,1
875,34.0,No,Travel_Frequently,Sales,12,4,Medical,1.0,Female,4,1.0,Manager,7018.0,Single,1.0,No,15,3,0,9,2,1,4,2
876,35.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1.0,Female,2,3.0,Healthcare Representative,7305.0,Single,1.0,No,11,3,1,10,4,2,10,5
877,36.0,No,Travel_Rarely,Sales,7,3,Marketing,3.0,Male,4,3.0,Sales Executive,5831.0,Married,3.0,Yes,15,3,0,10,0,4,2,2
878,46.0,No,Travel_Rarely,Sales,19,2,Technical Degree,2.0,Male,4,3.0,Sales Representative,7762.0,Single,4.0,No,15,3,3,19,5,2,8,3
879,38.0,No,Non-Travel,Research & Development,1,3,Life Sciences,4.0,Female,2,4.0,Healthcare Representative,10114.0,Married,2.0,Yes,14,3,0,14,3,1,10,1
880,21.0,Yes,Travel_Rarely,Research & Development,24,1,Medical,1.0,Female,4,1.0,Laboratory Technician,6178.0,Single,3.0,Yes,12,3,0,0,3,4,0,0
881,42.0,No,Travel_Rarely,,29,4,Human Resources,3.0,Female,1,2.0,Sales Executive,4999.0,Married,3.0,No,14,3,1,18,3,3,2,2
882,44.0,No,Travel_Frequently,Sales,5,3,Medical,,Male,3,2.0,Sales Representative,9518.0,Divorced,2.0,No,16,3,0,22,3,4,6,5
883,32.0,No,Travel_Frequently,Sales,1,3,Medical,4.0,Female,2,4.0,Sales Executive,6335.0,Married,2.0,Yes,15,4,0,9,1,4,3,3
884,37.0,No,Travel_Rarely,Research & Development,25,5,Human Resources,1.0,Female,1,2.0,Research Director,6700.0,Divorced,2.0,Yes,11,3,1,16,3,3,0,0
885,37.0,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4.0,Male,4,4.0,Healthcare Representative,6647.0,Married,1.0,No,13,3,1,14,4,4,7,7
886,29.0,No,Travel_Rarely,Sales,13,3,Human Resources,4.0,Female,4,3.0,Manager,8708.0,Married,5.0,No,15,3,1,5,4,1,0,0
887,35.0,No,Travel_Rarely,Sales,7,2,Technical Degree,1.0,Female,4,4.0,Sales Representative,5164.0,Divorced,3.0,No,17,3,0,13,2,4,2,0
888,41.0,No,Travel_Rarely,Research & Development,1,2,Other,2.0,Female,4,4.0,Manager,5862.0,Married,3.0,No,11,3,1,21,1,4,1,1
889,47.0,Yes,Travel_Frequently,Research & Development,1,3,Human Resources,2.0,Female,3,3.0,Healthcare Representative,5500.0,Single,1.0,No,13,3,2,25,4,3,0,0
890,30.0,No,Travel_Rarely,Sales,14,2,Marketing,2.0,Female,2,1.0,Sales Representative,7327.0,Married,4.0,No,12,3,1,2,1,3,2,2
891,55.0,No,Travel_Rarely,Sales,12,3,Other,3.0,Female,1,4.0,Manager,4550.0,Married,6.0,No,11,3,0,32,2,3,2,2
892,19.0,No,Travel_Rarely,Sales,8,1,Other,4.0,Female,3,2.0,Manager,6892.0,Married,5.0,Yes,11,3,0,0,4,3,0,0
893,35.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4.0,Female,2,4.0,Manufacturing Director,9013.0,Single,0.0,Yes,17,3,0,12,3,1,4,1
894,46.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1.0,Male,4,3.0,Manager,7792.0,Married,4.0,No,15,3,0,25,3,2,6,6
895,18.0,Yes,Travel_Rarely,Research & Development,16,3,Human Resources,4.0,male,2,3.0,Healthcare Representative,5514.0,Married,,Yes,11,3,1,0,3,3,0,0
896,44.0,No,Travel_Rarely, Sales,1,3,Life Sciences,2.0,Male,3,3.0,Sales Executive,6801.0,Divorced,2.0,No,11,4,0,20,2,2,1,1
897,45.0,No,Travel_Rarely,Research & Development,1,4,Medical,2.0,Female,3,3.0,Manufacturing Director,5173.0,Single,4.0,No,11,3,2,26,1,3,0,0
898,37.0,No,Travel_Rarely,Research & Development,29,4,Human Resources,1.0,Male,2,2.0,Healthcare Representative,8838.0,Married,1.0,No,15,3,0,15,0,4,2,2
899,43.0,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1.0,Male,3,3.0,Manager,7123.0,Single,1.0,No,13,3,3,22,4,4,3,3
900,20.0,No,Travel_Rarely,Sales,1,4,Life Sciences,1.0,Male,4,4.0,Sales Representative,3785.0,Married,1.0,Yes,17,4,1,0,2,3,0,0
901,45.0,No,Travel_Rarely,Research & Development,17,3,Medical,2.0,Female,1,4.0,Research Director,9956.0,Single,4.0,No,20,3,1,23,4,2,14,0
902,44.0,No,Travel_Rarely,Sales,2,3,Marketing,4.0,Male,1,2.0,Manager,7628.0,Divorced,3.0,No,17,3,3,20,6,1,0,0
903,27.0,No,Travel_Rarely,Research & Development,1,2,Technical Degree,2.0,Male,4,2.0,Laboratory Technician,6111.0,Divorced,1.0,No,11,3,0,5,3,3,2,1
904,34.0,No,Non-Travel,Research & Development,2,3,Technical Degree,4.0,Male,4,2.0,Research Scientist,6022.0,Divorced,0.0,No,21,3,2,11,1,3,2,2
905,40.0,No,Travel_Rarely,Research & Development,14,3,Other,4.0,Male,4,1.0,Laboratory Technician,8992.0,Divorced,3.0,N,13,3,1,19,1,1,2,0
906,50.0,No,Travel_Rarely,Sales,3,5,Marketing,3.0,Male,3,2.0,Manager,6095.0,Divorced,2.0,No,15,3,2,30,3,2,0,0
907,45.0,Yes,Travel_Rarely,Sales,4,4,Medical,,Female,1,2.0,Sales Executive,5291.0,Married,2.0,Yes,14,3,1,23,3,1,5,5
908,38.0,No,Travel_Frequently,Research & Development,2,4,Other,4.0,Male,4,3.0,Laboratory Technician,9699.0,Married,7.0,No,11,3,0,15,3,4,4,4
909,41.0,Yes,Travel_Rarely,Sales,6,3,Marketing,1.0,Female,3,4.0,Sales Representative,6974.0,Married,5.0,Yes,21,3,0,19,1,2,1,1
910,34.0,Yes,Travel_Rarely,Sales,14,2,Other,2.0,Female,4,2.0,Sales Executive,6984.0,Single,0.0,Yes,17,4,2,8,6,1,2,0
911,27.0,No,Travel_Rarely,Research & Development,27,2,Technical Degree,3.0,Male,3,3.0,Research Director,6963.0,Married,0.0,yes,21,4,2,4,4,4,4,1
912,39.0,No,Travel_Frequently,Research & Development,21,1,Technical Degree,4.0,Male,1,2.0,Healthcare Representative,6819.0,Married,,No,11,3,1,17,6,3,9,3
913,27.0,Yes,Travel_Rarely,Sales,1,3,Technical Degree,3.0,Male,4,2.0,Manager,4302.0,Married,5.0,yes,15,3,1,1,3,4,1,0
914,44.0,No,Non-Travel,Research & Development,11,5,Life Sciences,1.0,Male,2,3.0,Manufacturing Director,7649.0,Single,1.0,No,21,3,1,23,1,1,1,0
915,50.0,Yes,Travel_Rarely,Sales,4,3,Life Sciences,1.0,Female,3,1.0,Sales Executive,7549.0,Single,2.0,Yes,18,3,1,25,6,1,3,1
916,37.0,No,Non-Travel,Research & Development,15,3,Other,3.0,Female,3,1.0,Research Director,6121.0,Single,2.0,No,17,3,2,14,6,2,2,0
917,27.0,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3.0,Female,2,4.0,Manufacturing Director,5540.0,Single,6.0,No,15,3,0,5,1,3,0,0
918,46.0,No,Non-Travel,Research & Development,7,3,Medical,1.0,Male,2,1.0,Healthcare Representative,6024.0,Single,2.0,Yes,14,3,3,23,2,3,0,0
