EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
732,40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Male,2,4,Manager,6106,Divorced,3,No,11,3,0,17,4,4,3,3
733,22,No,Travel_Rarely,Human Resources,5,4,Other,3,Male,1,3,Human Resources,3581,Single,3,No,16,3,3,1,5,4,1,1
734,56,No,Travel_Frequently,Research & Development,1,2,Human Resources,1,Male,3,3,Healthcare Representative,7232,Married,3,No,13,3,0,35,3,4,6,0
735,31,No,Travel_Rarely,Research & Development,27,5,Technical Degree,2,Female,4,4,Laboratory Technician,8716,Divorced,2,No,13,4,1,10,2,4,3,0
736,46,No,Travel_Rarely,Sales,16,1,Medical,2,Female,4,2,Sales Executive,6080,Divorced,2,No,20,3,0,22,2,4,1,1
737,33,No,Travel_Rarely,Sales,4,3,Human Resources,1,Female,3,1,Sales Executive,5716,Single,3,No,11,4,0,9,1,2,7,5
738,33,No,Travel_Rarely,Research & Development,1,1,Human Resources,2,Female,2,3,Research Scientist,8133,Divorced,1,No,19,3,3,14,1,3,6,0
739,29,No,Travel_Rarely,Research & Development,1,4,Marketing,4,Female,3,2,Research Scientist,5542,Divorced,7,No,11,3,2,6,1,4,1,0
740,28,No,Travel_Frequently,Sales,12,1,Human Resources,1,Male,4,4,Sales Representative,5618,Married,3,Yes,14,3,0,3,1,1,3,0
741,34,No,Travel_Rarely,Research & Development,8,2,Other,3,Male,3,1,Research Scientist,8950,Single,5,No,11,4,2,10,3,4,9,0
742,59,No,Travel_Rarely,Research & Development,1,4,Other,1,Female,4,1,Healthcare Representative,9068,Divorced,2,No,14,4,0,37,3,2,1,0
743,32,No,Travel_Rarely,Research & Development,1,3,Marketing,2,Male,2,4,Research Scientist,7656,Single,3,Yes,16,3,0,9,2,4,9,5
744,37,No,Travel_Rarely,Research & Development,12,4,Medical,2,Male,4,2,Research Scientist,9831,Single,0,Yes,11,3,0,13,3,3,4,0
745,54,Yes,Travel_Frequently,Research & Development,2,3,Medical,4,Female,3,2,Manufacturing Director,9508,Married,2,Yes,15,3,0,34,3,3,5,1
746,42,No,Travel_Frequently,Sales,19,3,Technical Degree,4,Male,1,4,Sales Representative,7914,Divorced,5,No,16,3,1,19,2,1,10,1
747,39,No,Travel_Rarely,Sales,4,3,Human Resources,3,Female,3,3,Sales Executive,9137,Divorced,3,No,18,3,1,19,3,2,1,0
748,34,No,Travel_Frequently,Research & Development,13,4,Life Sciences,3,Female,2,1,Manufacturing Director,8549,Married,1,No,15,3,0,12,4,2,3,1
749,57,No,Non-Travel,Sales,1,4,Medical,1,Female,1,4,Sales Executive,8973,Married,2,No,17,4,0,34,2,1,5,1
750,48,No,Travel_Rarely,Sales,4,3,Human Resources,3,Female,3,4,Sales Representative,6397,Single,2,No,15,3,2,25,0,1,2,0
751,50,Yes,Travel_Rarely,Research & Development,1,3,Human Resources,1,Female,4,3,Manufacturing Director,11631,Divorced,2,No,15,3,3,31,2,3,7,0
752,46,No,Travel_Rarely,Sales,1,3,Medical,4,Female,4,4,Manager,7385,Married,3,No,12,3,0,25,1,3,2,1
753,50,No,Travel_Rarely,Research & Development,1,3,Human Resources,2,Female,2,4,Laboratory Technician,8110,Single,2,No,11,3,0,28,4,3,5,0
754,39,Yes,Travel_Rarely,Sales,17,2,Human Resources,4,Male,1,1,Manager,6012,Single,6,No,19,3,0,14,2,2,2,2
755,30,No,Travel_Frequently,Sales,3,2,Marketing,1,Female,1,3,Sales Executive,4275,Married,4,No,12,4,2,9,3,2,1,1
756,38,No,Travel_Rarely,Sales,1,4,Medical,3,Female,4,4,Sales Executive,5545,Married,5,No,12,3,0,13,2,4,3,0
757,42,No,Travel_Rarely,Sales,10,2,Technical Degree,1,Female,4,1,Sales Representative,9091,Married,0,No,15,3,3,20,2,4,13,2
758,34,Yes,Travel_Frequently,Research & Development,1,5,Human Resources,2,Male,2,4,Manager,6879,Single,2,Yes,17,3,1,10,1,3,1,0
759,49,No,Travel_Rarely,Sales,7,4,Technical Degree,3,Female,3,2,Manager,6044,Divorced,3,No,13,3,0,28,3,1,2,1
760,46,No,Travel_Frequently,Sales,2,4,Other,4,Female,3,1,Sales Executive,8306,Married,2,No,11,3,2,25,4,3,0,0
761,40,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,1,1,Manager,6473,Divorced,9,No,14,3,2,15,3,3,0,0
762,47,Yes,Travel_Rarely,Sales,7,2,Other,1,Female,1,1,Sales Executive,8848,Married,4,No,16,3,0,27,2,2,4,1
763,34,No,Travel_Frequently,Research & Development,1,4,Medical,4,Female,1,2,Manager,9470,Divorced,1,No,21,3,1,11,4,1,11,3
764,34,No,Travel_Frequently,Research & Development,29,4,Technical Degree,2,Male,2,3,Research Scientist,8663,Single,2,No,11,4,0,12,6,1,0,0
765,34,No,Travel_Rarely,Research & Development,10,3,Human Resources,4,Male,4,4,Manager,9735,Married,3,No,11,3,2,8,5,1,8,5
766,22,No,Non-Travel,Sales,6,4,Life Sciences,1,Female,1,3,Sales Executive,5973,Married,0,No,11,3,3,0,3,1,0,0
767,24,Yes,Travel_Rarely,Research & Development,6,3,Medical,1,Female,4,4,Manager,7029,Single,3,Yes,11,4,0,2,3,2,2,0
768,48,No,Travel_Rarely,Sales,3,2,Medical,4,Female,3,1,Sales Executive,6722,Married,0,No,14,3,2,28,1,4,0,0
769,37,No,Travel_Rarely,Research & Development,29,4,Marketing,4,Female,1,1,Manufacturing Director,7450,Married,2,No,15,3,1,33,4,2,6,0
770,44,Yes,Travel_Rarely,Research & Development,20,3,Human Resources,1,Female,2,4,Manufacturing Director,11757,Married,3,Yes,18,3,0,19,6,4,0,0
771,43,Yes,Non-Travel,Research & Development,29,4,Technical Degree,3,Male,1,3,Research Scientist,5180,Married,0,Yes,12,3,0,21,4,1,0,0
772,48,No,Travel_Rarely,Research & Development,23,4,Marketing,3,Female,3,4,Manufacturing Director,11377,Single,5,No,14,3,3,24,3,1,3,0
773,30,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,2,1,Laboratory Technician,8077,Divorced,6,No,16,3,0,10,6,2,5,0
774,39,No,Travel_Rarely,Research & Development,23,4,Marketing,2,Male,2,4,Healthcare Representative,8080,Single,3,No,12,3,1,22,2,2,1,1
775,37,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,2,3,Manufacturing Director,8907,Divorced,2,No,20,3,0,17,1,2,8,8
776,44,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,4,4,Manager,6576,Single,4,Yes,18,3,1,21,2,3,0,0
777,28,No,Travel_Rarely,Sales,15,2,Life Sciences,3,Male,2,2,Sales Executive,11006,Divorced,2,No,11,3,2,7,3,3,7,4
778,44,No,Travel_Frequently,Research & Development,4,2,Other,1,Male,4,1,Laboratory Technician,9272,Divorced,4,No,11,3,3,20,4,2,10,3
779,35,No,Travel_Rarely,Research & Development,4,3,Marketing,2,Female,3,3,Manager,4587,Single,3,Yes,18,3,0,13,3,4,1,1
780,50,Yes,Travel_Rarely,Research & Development,2,1,Other,2,Female,3,1,Research Director,4036,Single,0,No,11,3,1,29,2,3,1,0
781,25,Yes,Travel_Rarely,Research & Development,21,1,Medical,2,Male,1,3,Healthcare Representative,8082,Single,6,Yes,16,3,0,2,3,2,2,0
782,31,No,Travel_Rarely,Research & Development,1,4,Human Resources,3,Male,3,1,Manager,8214,Single,3,No,19,3,2,7,2,2,7,0
783,44,No,Travel_Rarely,Research & Development,20,4,Other,1,Male,1,3,Research Director,9622,Single,2,No,11,4,0,22,2,4,12,3
784,40,No,Travel_Frequently,Sales,12,3,Life Sciences,3,Male,3,1,Manager,7027,Married,6,No,15,3,2,20,5,2,1,1
785,37,No,Travel_Rarely,Research & Development,14,1,Life Sciences,1,Male,3,1,Manufacturing Director,7813,Married,4,Yes,16,3,2,7,2,3,7,0
786,26,No,Non-Travel,Research & Development,2,3,Technical Degree,2,Male,2,1,Research Director,8602,Married,3,No,12,3,0,6,1,1,6,0
787,39,No,Travel_Rarely,Sales,7,4,Marketing,3,Male,1,3,Sales Executive,7951,Married,2,No,14,4,1,17,0,3,0,0
788,33,No,Travel_Rarely,Research & Development,1,3,Marketing,3,Female,2,2,Research Scientist,8051,Single,2,Yes,18,3,0,10,3,1,1,1
789,38,No,Non-Travel,Human Resources,22,3,Human Resources,3,Female,3,2,Human Resources,9347,Single,4,No,14,3,1,17,1,2,15,0
790,41,No,Travel_Rarely,Sales,9,5,Marketing,3,Male,3,3,Sales Representative,9095,Single,2,No,23,3,0,16,6,2,1,1
791,37,No,Travel_Frequently,Research & Development,5,2,Medical,3,Male,4,2,Research Director,7368,Married,1,No,11,3,0,16,6,3,5,4
792,34,No,Travel_Rarely,Research & Development,2,4,Marketing,1,Male,3,2,Research Scientist,7216,Married,2,No,20,3,0,10,1,4,0,0
793,39,No,Travel_Rarely,Research & Development,13,3,Technical Degree,3,Male,4,3,Manager,7026,Divorced,7,Yes,24,3,2,17,5,2,3,2
794,30,No,Travel_Rarely,Research & Development,12,3,Other,1,Female,4,2,Research Director,8288,Married,4,Yes,11,4,1,6,2,2,2,2
795,28,No,Travel_Rarely,Human Resources,6,4,Other,2,Male,3,3,Manager,5576,Married,1,No,15,3,1,2,1,4,2,0
796,31,No,Travel_Rarely,Sales,1,3,Marketing,4,Male,3,1,Sales Representative,5127,Married,1,No,17,3,3,8,5,2,2,2
797,44,No,Travel_Rarely,Sales,28,4,Other,1,Male,2,4,Manager,8709,Married,3,No,18,3,2,24,3,1,9,0
798,35,No,Travel_Rarely,Research & Development,4,3,Other,4,Female,3,2,Research Director,7216,Married,0,No,11,3,1,13,1,3,2,2
799,29,No,Travel_Rarely,Research & Development,9,4,Other,1,Male,3,3,Manager,7310,Single,3,Yes,11,3,0,5,1,3,0,0
800,39,No,Travel_Rarely,Research & Development,29,1,Marketing,2,Female,3,1,Manager,6348,Divorced,7,No,14,3,0,18,3,4,1,1
801,50,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,Female,4,2,Research Director,10140,Married,1,Yes,13,4,0,27,3,1,6,0
802,46,No,Non-Travel,Research & Development,7,1,Marketing,3,Male,1,4,Research Director,5457,Married,4,No,15,3,3,22,1,1,2,0
803,40,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,4,3,Sales Executive,4802,Single,1,No,12,3,1,17,1,2,0,0
804,41,No,Travel_Rarely,Research & Development,11,3,Other,4,Male,3,4,Manufacturing Director,7184,Single,1,No,14,3,1,16,2,4,1,0
805,27,No,Travel_Rarely,Human Resources,29,1,Other,1,Female,3,1,Manager,4376,Married,5,No,11,3,2,4,3,4,3,0
806,49,No,Travel_Rarely,Research & Development,1,3,Human Resources,2,Male,1,2,Healthcare Representative,7457,Divorced,2,No,11,3,0,25,3,4,0,0
807,24,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1,Male,2,3,Healthcare Representative,5356,Divorced,2,Yes,17,3,2,0,2,4,0,0
808,42,Yes,Travel_Rarely,Sales,18,1,Marketing,1,Female,2,1,Sales Executive,7508,Single,5,No,12,4,0,20,3,1,6,6
809,31,No,Travel_Rarely,Sales,20,3,Human Resources,1,Male,1,3,Manager,7709,Divorced,1,No,12,3,2,7,2,3,3,3
810,30,No,Travel_Rarely,Research & Development,2,3,Technical Degree,3,Male,3,1,Research Scientist,9912,Married,2,No,22,3,0,9,1,1,6,3
811,41,Yes,Travel_Rarely,Research & Development,1,3,Marketing,3,Male,2,1,Manager,7149,Married,3,Yes,20,3,2,16,2,1,5,0
812,36,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1,Female,2,3,Healthcare Representative,9296,Divorced,4,Yes,11,3,0,13,4,4,0,0
813,49,No,Travel_Rarely,Sales,2,1,Medical,3,Male,4,4,Manager,7599,Married,3,Yes,18,3,0,29,4,1,1,1
814,38,No,Travel_Rarely,Sales,9,4,Technical Degree,1,Male,2,2,Sales Representative,6073,Married,4,Yes,16,3,2,13,5,4,2,2
815,35,No,Non-Travel,Research & Development,29,3,Life Sciences,1,Male,3,1,Research Director,10420,Single,2,No,17,3,0,14,2,3,6,1
816,30,No,Travel_Rarely,Research & Development,10,1,Life Sciences,2,Female,1,1,Laboratory Technician,7065,Married,0,No,11,3,1,8,1,4,8,0
817,25,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,Male,3,2,Laboratory Technician,8803,Married,4,No,14,3,3,3,2,2,3,1
818,29,No,Non-Travel,Sales,1,3,Medical,3,Female,2,1,Sales Representative,6262,Single,3,Yes,12,3,0,8,4,1,0,0
819,41,No,Travel_Rarely,Research & Development,2,2,Other,1,Female,2,3,Healthcare Representative,9088,Single,2,No,12,4,0,15,2,2,9,6
820,35,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,1,2,Manager,9335,Married,2,No,16,3,3,9,5,1,4,1
821,25,No,Travel_Rarely,Research & Development,1,4,Human Resources,3,Female,1,3,Research Scientist,3848,Single,2,No,11,3,2,1,2,1,1,1
822,27,No,Travel_Frequently,Research & Development,1,5,Life Sciences,2,Female,2,2,Research Director,3745,Divorced,5,No,14,3,0,5,4,2,4,0
823,31,Yes,Travel_Rarely,Sales,6,3,Life Sciences,3,Female,4,3,Manager,6389,Married,7,No,22,3,0,11,4,1,5,0
824,29,No,Travel_Rarely,Research & Development,2,3,Marketing,2,Male,4,3,Research Scientist,5752,Married,2,No,11,3,1,3,3,2,0,0
825,34,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,4,Research Director,10156,Single,4,No,16,3,1,13,6,1,3,2
826,49,No,Travel_Frequently,Research & Development,1,3,Other,3,Male,3,4,Healthcare Representative,6043,Married,2,No,22,3,0,28,3,3,2,0
827,42,No,Non-Travel,Sales,4,1,Other,4,Female,3,4,Sales Representative,4192,Divorced,2,No,11,3,0,19,1,2,2,2
828,41,No,Travel_Frequently,Research & Development,4,3,Life Sciences,4,Female,2,1,Research Director,6963,Single,5,No,11,3,1,22,5,4,1,0
829,37,No,Travel_Rarely,Research & Development,11,3,Marketing,3,Female,3,4,Sales Executive,7417,Married,2,Yes,16,3,0,0,3,4,0,0
830,34,No,Travel_Frequently,Research & Development,4,3,Other,1,Male,1,1,Healthcare Representative,8858,Single,3,No,11,4,2,14,2,4,6,6
831,57,No,Travel_Frequently,Research & Development,6,3,Marketing,3,Male,1,1,Laboratory Technician,4706,Married,2,No,14,3,0,32,6,3,3,3
832,45,No,Travel_Rarely,Sales,28,1,Life Sciences,2,Female,1,1,Manager,7387,Married,4,No,15,3,1,18,3,2,2,2
833,36,No,Travel_Rarely,Research & Development,2,3,Human Resources,1,Male,3,4,Healthcare Representative,7457,Married,2,No,16,3,2,14,3,3,0,0
834,52,No,Non-Travel,Research & Development,5,1,Human Resources,4,Male,3,2,Manager,7321,Single,4,No,13,3,3,29,1,4,0,0
835,43,No,Travel_Rarely,Research & Development,1,3,Human Resources,1,Female,3,1,Manager,5720,Married,4,No,11,3,2,19,2,1,0,0
836,18,No,Travel_Rarely,Research & Development,10,3,Human Resources,3,Female,2,4,Manufacturing Director,8780,Single,2,No,20,3,0,0,4,2,0,0
837,37,No,Travel_Rarely,Research & Development,15,3,Human Resources,3,Female,1,3,Manufacturing Director,6485,Single,2,Yes,17,3,2,20,2,4,4,0
838,25,Yes,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,4,4,Sales Representative,4919,Married,4,Yes,11,3,1,2,1,1,2,0
839,45,No,Travel_Rarely,Sales,17,3,Technical Degree,2,Female,1,1,Manager,6781,Married,3,No,11,3,0,25,6,3,4,2
840,60,No,Non-Travel,Research & Development,3,1,Other,3,Male,2,4,Research Director,11626,Married,1,Yes,15,3,1,35,4,3,16,0
841,20,No,Non-Travel,Research & Development,1,4,Other,2,Male,3,3,Manager,7122,Single,3,No,17,3,0,1,5,3,1,0
842,52,Yes,Travel_Frequently,Research & Development,13,3,Medical,4,Female,2,3,Healthcare Representative,4991,Married,3,Yes,14,3,0,30,2,1,1,1
843,30,No,Travel_Rarely,Research & Development,11,3,Technical Degree,3,Female,4,3,Healthcare Representative,8443,Divorced,2,No,11,3,1,7,3,3,0,0
844,31,No,Travel_Rarely,Sales,1,5,Human Resources,4,Male,4,2,Sales Representative,6391,Single,3,No,11,3,0,6,5,3,6,2
845,34,No,Travel_Rarely,Research & Development,2,4,Marketing,3,Female,1,2,Manager,7663,Single,2,Yes,15,3,0,14,3,1,5,4
846,32,No,Travel_Rarely,Research & Development,4,5,Technical Degree,1,Female,2,2,Laboratory Technician,9706,Single,2,No,12,3,0,8,5,3,6,0
847,26,No,Travel_Rarely,Sales,1,4,Other,2,Male,1,4,Sales Representative,10608,Divorced,1,Yes,11,4,1,6,4,4,4,0
848,33,No,Travel_Rarely,Research & Development,27,4,Other,3,Male,3,1,Manager,7457,Divorced,0,No,15,4,1,9,5,3,2,0
849,35,No,Travel_Frequently,Research & Development,6,1,Marketing,4,Male,1,3,Laboratory Technician,7457,Divorced,1,No,11,3,1,14,6,1,14,9
850,30,No,Travel_Frequently,Sales,5,2,Human Resources,2,Male,4,3,Manager,6962,Married,2,No,11,4,1,9,3,4,8,1
851,39,No,Travel_Rarely,Sales,8,3,Other,1,Female,4,2,Sales Representative,8929,Single,4,No,11,3,3,16,5,4,13,3
852,18,No,Travel_Rarely,Research & Development,24,2,Medical,1,Male,2,4,Research Scientist,6269,Married,4,No,21,4,1,0,1,1,0,0
853,38,No,Non-Travel,Sales,18,2,Other,4,Female,1,1,Manager,9688,Married,2,Yes,11,3,1,17,3,3,8,1
854,60,Yes,Travel_Rarely,Sales,2,3,Technical Degree,1,Female,2,1,Sales Representative,4667,Married,4,Yes,15,3,0,35,4,4,0,0
855,27,No,Non-Travel,Sales,11,1,Human Resources,3,Male,2,1,Sales Representative,6217,Single,1,No,11,3,1,6,4,3,6,0
856,38,No,Travel_Frequently,Research & Development,1,4,Human Resources,1,Male,1,2,Research Director,7445,Married,1,No,17,4,2,16,2,1,8,0
857,44,No,Travel_Rarely,Research & Development,2,1,Life Sciences,2,Male,3,4,Manager,6432,Married,5,No,18,3,2,23,6,4,5,5
858,38,No,Non-Travel,Research & Development,1,2,Life Sciences,3,Female,1,4,Manufacturing Director,13393,Married,2,No,13,4,1,15,3,2,15,1
859,34,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Female,2,2,Laboratory Technician,8279,Married,3,Yes,20,3,0,14,4,1,0,0
860,34,No,Travel_Frequently,Sales,1,4,Medical,2,Female,4,1,Sales Executive,7168,Single,5,No,14,3,0,10,5,4,0,0
861,39,Yes,Travel_Frequently,Research & Development,5,2,Other,4,Male,2,4,Healthcare Representative,6715,Divorced,1,No,19,3,3,19,3,3,2,2
862,32,No,Travel_Rarely,Sales,9,2,Medical,4,Female,3,4,Manager,7366,Married,1,No,16,3,1,7,2,4,7,1
863,40,No,Travel_Rarely,Research & Development,4,3,Medical,4,Female,2,3,Laboratory Technician,9278,Single,1,Yes,14,3,2,17,2,2,14,5
864,18,No,Travel_Rarely,Human Resources,10,3,Human Resources,1,Male,3,1,Human Resources,9069,Married,4,No,15,3,1,0,4,2,0,0
865,37,No,Travel_Rarely,Research & Development,9,4,Marketing,3,Female,2,3,Manager,11291,Married,5,No,11,3,1,17,1,1,11,0
866,37,No,Travel_Rarely,Research & Development,1,5,Human Resources,2,Male,2,4,Manufacturing Director,8330,Single,2,No,16,4,1,13,3,3,1,0
867,41,No,Travel_Rarely,Sales,29,3,Life Sciences,4,Male,3,1,Sales Executive,8539,Divorced,2,No,14,3,3,18,6,3,5,5
868,51,No,Non-Travel,Research & Development,18,4,Life Sciences,1,Female,1,2,Manufacturing Director,9032,Married,1,No,17,3,3,30,0,2,3,1
869,37,No,Travel_Rarely,Research & Development,6,3,Technical Degree,4,Female,2,3,Sales Executive,7417,Single,2,Yes,17,3,0,10,5,3,3,3
870,42,Yes,Travel_Rarely,Sales,2,4,Human Resources,3,Female,4,3,Manager,6526,Married,3,No,11,3,0,20,4,3,4,4
871,31,No,Travel_Rarely,Research & Development,9,3,Marketing,2,Male,2,1,Manager,8582,Divorced,2,No,11,3,3,11,4,3,0,0
872,34,No,Travel_Rarely,Research & Development,10,1,Other,2,Female,1,3,Research Director,5321,Married,2,No,23,3,0,13,1,2,5,1
873,41,No,Travel_Rarely,Sales,1,2,Other,1,Male,2,4,Sales Executive,7850,Married,2,No,21,3,1,18,2,3,4,0
874,28,No,Travel_Rarely,Human Resources,2,3,Other,3,Male,3,1,Manager,7420,Single,1,Yes,18,3,0,6,4,1,6,1
875,34,No,Travel_Frequently,Sales,12,4,Medical,1,Female,4,1,Manager,7018,Single,1,No,15,3,0,9,2,1,4,2
876,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,3,Healthcare Representative,7305,Single,1,No,11,3,1,10,4,2,10,5
877,36,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,4,3,Sales Executive,5831,Married,3,Yes,15,3,0,10,0,4,2,2
878,46,No,Travel_Rarely,Sales,19,2,Technical Degree,2,Male,4,3,Sales Representative,7762,Single,4,No,15,3,3,19,5,2,8,3
879,38,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,2,4,Healthcare Representative,10114,Married,2,Yes,14,3,0,14,3,1,10,1
880,21,Yes,Travel_Rarely,Research & Development,24,1,Medical,1,Female,4,1,Laboratory Technician,6178,Single,3,Yes,12,3,0,0,3,4,0,0
881,37,No,Travel_Rarely,Research & Development,29,4,Human Resources,3,Female,1,2,Sales Executive,7417,Married,2,No,14,3,1,18,3,3,2,2
882,44,No,Travel_Frequently,Sales,5,3,Medical,1,Male,3,2,Sales Representative,9518,Divorced,2,No,16,3,0,22,3,4,6,5
883,32,No,Travel_Frequently,Sales,1,3,Medical,4,Female,2,4,Sales Executive,6335,Married,2,Yes,15,4,0,9,1,4,3,3
884,37,No,Travel_Rarely,Research & Development,25,5,Human Resources,1,Female,1,2,Research Director,6700,Divorced,2,Yes,11,3,1,16,3,3,0,0
885,37,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Male,4,4,Healthcare Representative,6647,Married,1,No,13,3,1,14,4,4,7,7
886,29,No,Travel_Rarely,Sales,13,3,Human Resources,4,Female,4,3,Manager,8708,Married,5,No,15,3,1,5,4,1,0,0
887,35,No,Travel_Rarely,Sales,7,2,Technical Degree,1,Female,4,4,Sales Representative,5164,Divorced,3,No,17,3,0,13,2,4,2,0
888,41,No,Travel_Rarely,Research & Development,1,2,Other,2,Female,4,4,Manager,5862,Married,3,No,11,3,1,21,1,4,1,1
889,47,Yes,Travel_Frequently,Research & Development,1,3,Human Resources,2,Female,3,3,Healthcare Representative,5500,Single,1,No,13,3,2,25,4,3,0,0
890,30,No,Travel_Rarely,Sales,14,2,Marketing,2,Female,2,1,Sales Representative,7327,Married,4,No,12,3,1,2,1,3,2,2
891,55,No,Travel_Rarely,Sales,12,3,Other,3,Female,1,4,Manager,4550,Married,6,No,11,3,0,32,2,3,2,2
892,19,No,Travel_Rarely,Sales,8,1,Other,4,Female,3,2,Manager,6892,Married,5,Yes,11,3,0,0,4,3,0,0
893,35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Female,2,4,Manufacturing Director,9013,Single,0,Yes,17,3,0,12,3,1,4,1
894,46,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,4,3,Manager,7792,Married,4,No,15,3,0,25,3,2,6,6
895,18,Yes,Travel_Rarely,Research & Development,16,3,Human Resources,4,Male,2,3,Healthcare Representative,5514,Married,2,Yes,11,3,1,0,3,3,0,0
896,44,No,Travel_Rarely,Sales,1,3,Life Sciences,2,Male,3,3,Sales Executive,6801,Divorced,2,No,11,4,0,20,2,2,1,1
897,45,No,Travel_Rarely,Research & Development,1,4,Medical,2,Female,3,3,Manufacturing Director,5173,Single,4,No,11,3,2,26,1,3,0,0
898,37,No,Travel_Rarely,Research & Development,29,4,Human Resources,1,Male,2,2,Healthcare Representative,8838,Married,1,No,15,3,0,15,0,4,2,2
899,43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,3,3,Manager,7123,Single,1,No,13,3,3,22,4,4,3,3
900,20,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,4,4,Sales Representative,3785,Married,1,Yes,17,4,1,0,2,3,0,0
901,45,No,Travel_Rarely,Research & Development,17,3,Medical,2,Female,1,4,Research Director,9956,Single,4,No,20,3,1,23,4,2,14,0
902,44,No,Travel_Rarely,Sales,2,3,Marketing,4,Male,1,2,Manager,7628,Divorced,3,No,17,3,3,20,6,1,0,0
903,27,No,Travel_Rarely,Research & Development,1,2,Technical Degree,2,Male,4,2,Laboratory Technician,6111,Divorced,1,No,11,3,0,5,3,3,2,1
904,34,No,Non-Travel,Research & Development,2,3,Technical Degree,4,Male,4,2,Research Scientist,6022,Divorced,0,No,21,3,2,11,1,3,2,2
905,40,No,Travel_Rarely,Research & Development,14,3,Other,4,Male,4,1,Laboratory Technician,8992,Divorced,3,No,13,3,1,19,1,1,2,0
906,50,No,Travel_Rarely,Sales,3,5,Marketing,3,Male,3,2,Manager,6095,Divorced,2,No,15,3,2,30,3,2,0,0
907,45,Yes,Travel_Rarely,Sales,4,4,Medical,1,Female,1,2,Sales Executive,5291,Married,2,Yes,14,3,1,23,3,1,5,5
908,38,No,Travel_Frequently,Research & Development,2,4,Other,4,Male,4,3,Laboratory Technician,9699,Married,7,No,11,3,0,15,3,4,4,4
909,41,Yes,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,4,Sales Representative,6974,Married,5,Yes,21,3,0,19,1,2,1,1
910,34,Yes,Travel_Rarely,Sales,14,2,Other,2,Female,4,2,Sales Executive,6984,Single,0,Yes,17,4,2,8,6,1,2,0
911,27,No,Travel_Rarely,Research & Development,27,2,Technical Degree,3,Male,3,3,Research Director,6963,Married,0,Yes,21,4,2,4,4,4,4,1
912,39,No,Travel_Frequently,Research & Development,21,1,Technical Degree,4,Male,1,2,Healthcare Representative,6819,Married,2,No,11,3,1,17,6,3,9,3
913,27,Yes,Travel_Rarely,Sales,1,3,Technical Degree,3,Male,4,2,Manager,4302,Married,5,Yes,15,3,1,1,3,4,1,0
914,44,No,Non-Travel,Research & Development,11,5,Life Sciences,1,Male,2,3,Manufacturing Director,7649,Single,1,No,21,3,1,23,1,1,1,0
915,50,Yes,Travel_Rarely,Sales,4,3,Life Sciences,1,Female,3,1,Sales Executive,7549,Single,2,Yes,18,3,1,25,6,1,3,1
916,37,No,Non-Travel,Research & Development,15,3,Other,3,Female,3,1,Research Director,6121,Single,2,No,17,3,2,14,6,2,2,0
917,27,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3,Female,2,4,Manufacturing Director,5540,Single,6,No,15,3,0,5,1,3,0,0
918,46,No,Non-Travel,Research & Development,7,3,Medical,1,Male,2,1,Healthcare Representative,6024,Single,2,Yes,14,3,3,23,2,3,0,0
919,40,No,Travel_Rarely,Sales,20,1,Human Resources,4,Male,2,3,Sales Executive,6424,Single,0,No,21,3,1,17,3,2,0,0
920,52,No,Non-Travel,Sales,1,3,Marketing,2,Female,1,3,Manager,6321,Married,4,No,16,3,0,31,2,2,6,3
921,26,No,Non-Travel,Research & Development,1,4,Marketing,3,Male,3,1,Manager,8352,Married,5,No,13,4,3,1,1,2,1,1
922,37,No,Travel_Rarely,Sales,1,2,Human Resources,2,Female,3,4,Sales Representative,7647,Divorced,1,No,12,3,1,12,3,4,3,0
